tmk,lot_size_req,depth_to_wt_suitability,sma_constraints,climate_suitability,slope_req,in_flood_zone,in_sma,coast_within_100_ft,stream_within_50_ft
222028052,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028053,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028054,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028056,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028059,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028060,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028061,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028064,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
222028066,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028067,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028068,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028070,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
222028071,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
222028072,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028073,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028074,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028075,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028076,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028078,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028079,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028082,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028084,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028087,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028088,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028090,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028091,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028093,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028094,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028095,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028096,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028097,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028098,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028101,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028102,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028103,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028104,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028107,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028109,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028110,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028113,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028115,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028116,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028117,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028118,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
222028119,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028121,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028122,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028123,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028124,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028125,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028127,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028129,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
222028131,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028132,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028136,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028139,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028140,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028144,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028145,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028146,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028147,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028148,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028150,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028151,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028153,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028154,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028155,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028158,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028159,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028160,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028161,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028162,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028163,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028164,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
222028165,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028166,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028172,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028175,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028176,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
222028177,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001043,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001044,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001056,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001057,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001058,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001063,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001072,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001075,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001076,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001085,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001092,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223001108,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001117,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001118,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001130,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001133,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001137,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001138,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001139,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001143,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001144,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001145,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001147,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223001148,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001152,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001154,"Less than 10,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001158,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001159,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223001169,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223001175,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223002001,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223002006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Xeric,Slope less than 8%,0,0,0,0
223002007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223002023,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223002026,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223002028,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223002045,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223002058,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223002068,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223002082,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223002088,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223002092,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223002095,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223002124,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223002126,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003005,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003006,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003007,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003008,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003010,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003011,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003015,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003017,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003019,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003023,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003024,"Between 10,000 and 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003027,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003028,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003030,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003032,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003035,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003038,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003040,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003041,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003042,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003043,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003048,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003051,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003064,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003065,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003068,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003072,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003073,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003075,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003076,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003077,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003078,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003085,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003087,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003089,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003092,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003093,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003094,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003095,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003098,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003099,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003100,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003102,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003104,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003106,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003107,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003109,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003110,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003113,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003115,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003121,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003122,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003123,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope greater than 12%,0,0,0,0
223003124,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003125,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003126,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003133,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003134,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope between 8 to 12%,0,0,0,0
223003138,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
223003139,"Greater than 21,000 sqft",Greater than 6 ft,Beyond 50 ft,Mesic,Slope less than 8%,0,0,0,0
